ambient_temp,humidity,body_temp,duration,hour,heat_index,temp_humidity_stress,body_temp_deviation,time_of_day,wbgt,feels_like_delta,body_heat_ratio,rh_temp_product,cooling_capacity,is_afternoon,city,activity_level,risk_label
41.99,72.54,41.73,169.1,19,65.0,30.46,4.73,2,38.67,23.01,0.9938,3046.0,27.5,0,Ahmedabad,Heavy Work,Critical Risk
32.14,62.24,37.58,63.8,5,38.11,20.004,0.58,0,28.05,5.97,1.1693,2000.4,37.8,0,Kolkata,Light Work,Moderate Risk
32.13,20.37,36.54,49.7,19,30.12,6.545,-0.46,2,21.86,-2.01,1.1373,654.5,79.6,0,Bhubaneswar,Rest,Low Risk
22.44,21.35,36.71,44.1,4,23.99,4.791,-0.29,3,14.46,1.55,1.6359,479.1,78.7,0,Chennai,Light Work,Low Risk
43.23,63.56,41.68,120.1,19,65.0,27.477,4.68,2,38.61,21.77,0.9641,2747.7,36.4,0,Bhubaneswar,Light Work,Critical Risk
36.01,46.44,39.61,35.8,13,41.62,16.723,2.61,1,29.52,5.61,1.1,1672.3,53.6,1,Pune,Light Work,High Risk
31.61,61.79,38.42,114.2,7,36.69,19.532,1.42,0,27.5,5.08,1.2154,1953.2,38.2,0,Chennai,Moderate Work,Moderate Risk
35.75,51.57,39.64,137.4,1,43.2,18.436,2.64,3,30.01,7.45,1.1088,1843.6,48.4,0,Pune,Rest,High Risk
24.15,23.86,36.58,54.3,15,24.77,5.762,-0.42,1,16.17,0.62,1.5147,576.2,76.1,1,Bhubaneswar,Moderate Work,Low Risk
37.95,46.99,38.1,93.9,0,46.78,17.833,1.1,3,31.33,8.83,1.004,1783.3,53.0,0,Delhi,Moderate Work,High Risk
36.93,50.5,37.94,130.1,11,45.84,18.65,0.94,0,30.93,8.91,1.0273,1865.0,49.5,1,Mumbai,Light Work,High Risk
32.4,65.45,37.3,89.1,21,39.89,21.206,0.3,3,28.68,7.49,1.1512,2120.6,34.5,0,Ahmedabad,Moderate Work,Moderate Risk
37.05,50.96,37.96,31.0,14,46.41,18.881,0.96,1,31.1,9.36,1.0246,1888.1,49.0,1,Hyderabad,Rest,High Risk
27.93,23.31,37.26,14.9,10,26.79,6.51,0.26,0,19.1,-1.14,1.334,651.0,76.7,0,Delhi,Moderate Work,Low Risk
43.71,79.19,39.75,67.8,8,65.0,34.614,2.75,0,40.0,21.29,0.9094,3461.4,20.8,0,Ahmedabad,Moderate Work,Critical Risk
46.47,72.51,39.69,179.8,19,65.0,33.695,2.69,2,40.0,18.53,0.8541,3369.5,27.5,0,Pune,Light Work,Critical Risk
33.63,28.42,37.04,30.8,3,32.55,9.558,0.04,3,24.59,-1.08,1.1014,955.8,71.6,0,Jaipur,Rest,Low Risk
37.58,43.21,39.72,82.3,4,43.93,16.238,2.72,3,30.42,6.35,1.0569,1623.8,56.8,0,Ahmedabad,Light Work,High Risk
36.22,46.05,38.57,103.3,12,41.95,16.679,1.57,1,29.65,5.73,1.0649,1667.9,54.0,1,Jaipur,Heavy Work,High Risk
33.64,60.36,38.78,121.0,5,41.34,20.305,1.78,0,29.22,7.7,1.1528,2030.5,39.6,0,Mumbai,Heavy Work,High Risk
42.51,78.29,40.85,70.3,19,65.0,33.281,3.85,2,39.93,22.49,0.961,3328.1,21.7,0,Mumbai,Rest,Critical Risk
48.67,91.05,39.85,103.8,3,65.0,44.314,2.85,3,40.0,16.33,0.8188,4431.4,9.0,0,Jaipur,Rest,Critical Risk
35.5,59.81,39.87,93.6,12,46.47,21.233,2.87,1,30.88,10.97,1.1231,2123.3,40.2,1,Mumbai,Heavy Work,High Risk
35.51,54.85,38.41,166.5,22,44.06,19.477,1.41,3,30.24,8.55,1.0817,1947.7,45.1,0,Kolkata,Moderate Work,High Risk
44.6,72.22,39.78,87.3,6,65.0,32.21,2.78,0,40.0,20.4,0.8919,3221.0,27.8,0,Ahmedabad,Light Work,Critical Risk
34.62,51.3,39.69,167.7,1,40.28,17.76,2.69,3,28.95,5.66,1.1464,1776.0,48.7,0,Pune,Moderate Work,High Risk
32.38,49.12,37.9,93.7,16,34.85,15.905,0.9,1,26.64,2.47,1.1705,1590.5,50.9,1,Bhubaneswar,Moderate Work,Moderate Risk
31.9,38.42,37.14,35.4,16,31.87,12.256,0.14,1,24.74,-0.03,1.1643,1225.6,61.6,1,Jaipur,Light Work,Low Risk
37.26,49.58,38.81,83.5,18,46.27,18.474,1.81,2,31.09,9.01,1.0416,1847.4,50.4,0,Hyderabad,Moderate Work,High Risk
32.45,60.78,38.34,55.6,11,38.4,19.723,1.34,0,28.17,5.95,1.1815,1972.3,39.2,1,Nagpur,Rest,Moderate Risk
38.37,44.84,38.11,123.5,7,46.74,17.205,1.11,0,31.37,8.37,0.9932,1720.5,55.2,0,Jaipur,Moderate Work,High Risk
32.06,69.41,37.66,43.3,12,40.37,22.253,0.66,1,28.81,8.31,1.1747,2225.3,30.6,1,Chennai,Light Work,Moderate Risk
49.1,87.49,41.87,106.1,1,65.0,42.958,4.87,3,40.0,15.9,0.8527,4295.8,12.5,0,Delhi,Moderate Work,Critical Risk
36.25,55.53,39.77,164.5,17,46.51,20.13,2.77,2,31.01,10.26,1.0971,2013.0,44.5,0,Chennai,Moderate Work,High Risk
33.95,48.38,38.05,13.8,22,37.75,16.425,1.05,3,27.95,3.8,1.1208,1642.5,51.6,0,Chennai,Rest,Moderate Risk
32.82,54.78,38.11,38.9,0,37.34,17.979,1.11,3,27.77,4.52,1.1612,1797.9,45.2,0,Delhi,Light Work,Moderate Risk
35.19,62.44,39.3,39.0,16,46.86,21.973,2.3,1,30.93,11.67,1.1168,2197.3,37.6,1,Mumbai,Light Work,High Risk
22.3,47.59,36.32,6.0,14,25.0,10.613,-0.68,1,17.42,2.7,1.6287,1061.3,52.4,1,Chennai,Light Work,Low Risk
36.23,52.77,39.86,67.1,4,45.05,19.119,2.86,3,30.61,8.82,1.1002,1911.9,47.2,0,Jaipur,Moderate Work,High Risk
42.61,87.11,41.58,102.7,5,65.0,37.118,4.58,0,40.0,22.39,0.9758,3711.8,12.9,0,Mumbai,Rest,Critical Risk
36.86,47.21,39.45,108.5,21,44.04,17.402,2.45,3,30.39,7.18,1.0703,1740.2,52.8,0,Ahmedabad,Heavy Work,High Risk
30.37,51.7,38.45,117.2,5,31.91,15.701,1.45,0,25.15,1.54,1.2661,1570.1,48.3,0,Delhi,Light Work,Moderate Risk
32.72,46.96,37.89,20.9,2,34.93,15.365,0.89,3,26.66,2.21,1.158,1536.5,53.0,0,Kolkata,Heavy Work,Moderate Risk
31.6,56.54,37.34,63.5,17,35.22,17.867,0.34,2,26.87,3.62,1.1816,1786.7,43.5,0,Hyderabad,Moderate Work,Moderate Risk
37.16,49.65,38.49,165.3,2,46.03,18.45,1.49,3,31.01,8.87,1.0358,1845.0,50.4,0,Pune,Heavy Work,High Risk
46.76,74.79,42.07,109.8,13,65.0,34.972,5.07,1,40.0,18.24,0.8997,3497.2,25.2,1,Ahmedabad,Heavy Work,Critical Risk
43.08,70.17,40.45,72.4,6,65.0,30.229,3.45,0,39.39,21.92,0.939,3022.9,29.8,0,Delhi,Moderate Work,Critical Risk
44.42,90.01,39.87,79.1,5,65.0,39.982,2.87,0,40.0,20.58,0.8976,3998.2,10.0,0,Delhi,Moderate Work,Critical Risk
35.15,51.58,39.91,60.9,7,41.68,18.13,2.91,0,29.47,6.53,1.1354,1813.0,48.4,0,Mumbai,Moderate Work,High Risk
36.7,52.81,38.12,87.0,7,46.39,19.381,1.12,0,31.05,9.69,1.0387,1938.1,47.2,0,Chennai,Light Work,High Risk
37.58,48.38,39.39,32.2,5,46.52,18.181,2.39,0,31.21,8.94,1.0482,1818.1,51.6,0,Nagpur,Heavy Work,High Risk
36.53,49.45,39.23,103.5,4,44.25,18.064,2.23,3,30.42,7.72,1.0739,1806.4,50.5,0,Hyderabad,Moderate Work,High Risk
36.66,51.13,39.7,122.5,14,45.42,18.744,2.7,1,30.77,8.76,1.0829,1874.4,48.9,1,Hyderabad,Moderate Work,High Risk
44.85,87.53,40.31,176.6,9,65.0,39.257,3.31,0,40.0,20.15,0.8988,3925.7,12.5,0,Kolkata,Moderate Work,Critical Risk
27.81,32.42,37.4,45.9,7,27.07,9.016,0.4,0,20.39,-0.74,1.3448,901.6,67.6,0,Chennai,Heavy Work,Low Risk
35.19,54.44,38.82,57.4,21,43.01,19.157,1.82,3,29.89,7.82,1.1032,1915.7,45.6,0,Delhi,Moderate Work,High Risk
36.78,41.36,37.78,101.3,4,41.29,15.212,0.78,3,29.42,4.51,1.0272,1521.2,58.6,0,Nagpur,Rest,High Risk
37.62,47.04,39.35,83.4,14,45.92,17.696,2.35,1,31.04,8.3,1.046,1769.6,53.0,1,Nagpur,Moderate Work,High Risk
25.22,41.63,37.12,33.9,8,25.83,10.499,0.12,0,19.35,0.61,1.4718,1049.9,58.4,0,Jaipur,Moderate Work,Low Risk
38.56,42.78,38.57,88.4,6,46.13,16.496,1.57,0,31.21,7.57,1.0003,1649.6,57.2,0,Ahmedabad,Heavy Work,High Risk
47.54,82.65,40.68,91.1,16,65.0,39.292,3.68,1,40.0,17.46,0.8557,3929.2,17.3,1,Chennai,Heavy Work,Critical Risk
47.46,86.2,40.26,118.8,20,65.0,40.911,3.26,2,40.0,17.54,0.8483,4091.1,13.8,0,Delhi,Light Work,Critical Risk
38.21,41.6,38.26,179.0,15,44.67,15.895,1.26,1,30.71,6.46,1.0013,1589.5,58.4,1,Jaipur,Moderate Work,High Risk
31.26,77.01,38.11,16.5,21,40.67,24.073,1.11,3,28.89,9.41,1.2191,2407.3,23.0,0,Chennai,Moderate Work,Moderate Risk
30.81,21.97,37.48,56.5,3,29.0,6.769,0.48,3,21.14,-1.81,1.2165,676.9,78.0,0,Delhi,Light Work,Low Risk
35.58,48.99,38.24,139.5,14,41.66,17.431,1.24,1,29.5,6.08,1.0748,1743.1,51.0,1,Kolkata,Light Work,High Risk
38.35,41.61,39.85,70.6,9,45.02,15.957,2.85,0,30.84,6.67,1.0391,1595.7,58.4,0,Delhi,Heavy Work,High Risk
34.54,53.37,38.91,101.8,4,40.89,18.434,1.91,3,29.16,6.35,1.1265,1843.4,46.6,0,Mumbai,Light Work,High Risk
32.59,42.07,37.48,92.3,21,33.57,13.711,0.48,3,25.86,0.98,1.15,1371.1,57.9,0,Ahmedabad,Rest,Moderate Risk
35.02,60.72,39.67,137.8,22,45.46,21.264,2.67,3,30.55,10.44,1.1328,2126.4,39.3,0,Pune,Heavy Work,High Risk
42.14,78.15,40.55,72.4,7,65.0,32.932,3.55,0,39.55,22.86,0.9623,3293.2,21.8,0,Chennai,Light Work,Critical Risk
48.22,72.18,40.01,126.6,5,65.0,34.805,3.01,0,40.0,16.78,0.8297,3480.5,27.8,0,Chennai,Moderate Work,Critical Risk
37.03,51.24,39.76,124.2,4,46.5,18.974,2.76,3,31.13,9.47,1.0737,1897.4,48.8,0,Nagpur,Light Work,High Risk
45.06,58.38,40.81,72.2,20,65.0,26.306,3.81,2,39.54,19.94,0.9057,2630.6,41.6,0,Pune,Rest,Critical Risk
31.61,59.51,37.58,119.0,23,36.04,18.811,0.58,3,27.23,4.43,1.1889,1881.1,40.5,0,Delhi,Light Work,Moderate Risk
48.75,64.47,40.39,146.8,12,65.0,31.429,3.39,1,40.0,16.25,0.8285,3142.9,35.5,1,Kolkata,Moderate Work,Critical Risk
35.36,49.76,38.32,37.6,11,41.44,17.595,1.32,0,29.41,6.08,1.0837,1759.5,50.2,1,Mumbai,Rest,High Risk
22.84,36.67,37.07,45.5,5,24.97,8.375,0.07,0,16.72,2.13,1.623,837.5,63.3,0,Hyderabad,Moderate Work,Low Risk
30.86,63.55,37.58,15.2,17,35.44,19.612,0.58,2,27.01,4.58,1.2178,1961.2,36.5,0,Bhubaneswar,Heavy Work,Moderate Risk
44.28,72.93,41.67,120.9,16,65.0,32.293,4.67,1,40.0,20.72,0.9411,3229.3,27.1,1,Bhubaneswar,Light Work,Critical Risk
30.3,28.76,37.17,11.2,0,28.94,8.714,0.17,3,21.91,-1.36,1.2267,871.4,71.2,0,Pune,Heavy Work,Low Risk
32.67,56.7,37.63,114.4,9,37.6,18.524,0.63,0,27.87,4.93,1.1518,1852.4,43.3,0,Ahmedabad,Light Work,Moderate Risk
42.58,97.9,40.16,134.7,16,65.0,41.686,3.16,1,40.0,22.42,0.9432,4168.6,2.1,1,Bhubaneswar,Rest,Critical Risk
35.67,58.01,39.07,103.6,10,46.06,20.692,2.07,0,30.81,10.39,1.0953,2069.2,42.0,0,Chennai,Moderate Work,High Risk
24.02,54.22,36.48,25.0,6,25.37,13.024,-0.52,0,19.65,1.35,1.5187,1302.4,45.8,0,Delhi,Heavy Work,Low Risk
48.96,78.25,40.22,169.6,13,65.0,38.311,3.22,1,40.0,16.04,0.8215,3831.1,21.8,1,Chennai,Moderate Work,Critical Risk
25.94,33.89,37.01,44.5,18,25.95,8.791,0.01,2,19.02,0.01,1.4268,879.1,66.1,0,Hyderabad,Rest,Low Risk
35.61,42.51,38.85,105.3,11,39.23,15.138,1.85,0,28.58,3.62,1.091,1513.8,57.5,1,Jaipur,Heavy Work,High Risk
30.54,79.42,37.74,35.9,14,39.18,24.255,0.74,1,28.45,8.64,1.2358,2425.5,20.6,1,Bhubaneswar,Light Work,Moderate Risk
23.44,56.0,36.88,23.2,7,25.08,13.126,-0.12,0,19.3,1.64,1.5734,1312.6,44.0,0,Nagpur,Light Work,Low Risk
49.43,58.89,41.83,144.4,11,65.0,29.109,4.83,0,40.0,15.57,0.8462,2910.9,41.1,1,Ahmedabad,Light Work,Critical Risk
27.26,61.05,36.05,20.4,22,28.5,16.642,-0.95,3,23.36,1.24,1.3225,1664.2,39.0,0,Kolkata,Moderate Work,Low Risk
27.27,28.43,36.35,3.0,0,26.53,7.753,-0.65,3,19.37,-0.74,1.333,775.3,71.6,0,Mumbai,Light Work,Low Risk
30.57,67.42,37.65,73.6,5,35.77,20.61,0.65,0,27.17,5.2,1.2316,2061.0,32.6,0,Hyderabad,Light Work,Moderate Risk
48.59,64.52,40.69,150.1,8,65.0,31.35,3.69,0,40.0,16.41,0.8374,3135.0,35.5,0,Ahmedabad,Heavy Work,Critical Risk
31.15,69.1,37.4,88.0,13,37.73,21.525,0.4,1,27.91,6.58,1.2006,2152.5,30.9,1,Hyderabad,Rest,Moderate Risk
31.59,71.56,37.38,65.7,11,39.76,22.606,0.38,0,28.61,8.17,1.1833,2260.6,28.4,1,Chennai,Rest,Moderate Risk
36.59,41.87,39.22,110.8,1,41.08,15.32,2.22,3,29.34,4.49,1.0719,1532.0,58.1,0,Ahmedabad,Light Work,High Risk
45.97,61.91,40.95,95.9,19,65.0,28.46,3.95,2,40.0,19.03,0.8908,2846.0,38.1,0,Ahmedabad,Moderate Work,Critical Risk
35.59,53.33,37.84,108.3,15,43.58,18.98,0.84,1,30.11,7.99,1.0632,1898.0,46.7,1,Chennai,Light Work,High Risk
36.83,50.74,38.13,140.7,5,45.69,18.688,1.13,0,30.87,8.86,1.0353,1868.8,49.3,0,Pune,Light Work,High Risk
36.08,48.35,38.84,174.7,7,42.61,17.445,1.84,0,29.86,6.53,1.0765,1744.5,51.6,0,Pune,Rest,High Risk
47.07,82.39,41.18,82.7,23,65.0,38.781,4.18,3,40.0,17.93,0.8749,3878.1,17.6,0,Bhubaneswar,Light Work,Critical Risk
40.78,79.47,41.35,125.9,8,65.0,32.408,4.35,0,38.4,24.22,1.014,3240.8,20.5,0,Ahmedabad,Heavy Work,Critical Risk
46.83,59.15,41.58,142.2,9,65.0,27.7,4.58,0,40.0,18.17,0.8879,2770.0,40.9,0,Jaipur,Heavy Work,Critical Risk
36.34,54.86,38.98,67.0,13,46.42,19.936,1.98,1,31.0,10.08,1.0726,1993.6,45.1,1,Delhi,Moderate Work,High Risk
36.22,37.57,37.68,61.6,2,38.74,13.608,0.68,3,28.33,2.52,1.0403,1360.8,62.4,0,Jaipur,Rest,Moderate Risk
33.03,42.73,37.58,70.1,15,34.45,14.114,0.58,1,26.34,1.42,1.1378,1411.4,57.3,1,Bhubaneswar,Moderate Work,Moderate Risk
35.04,54.55,39.78,58.4,19,42.66,19.114,2.78,2,29.77,7.62,1.1353,1911.4,45.5,0,Chennai,Moderate Work,High Risk
31.67,64.67,37.8,71.8,20,37.71,20.481,0.8,2,27.9,6.04,1.1936,2048.1,35.3,0,Chennai,Moderate Work,Moderate Risk
35.58,53.12,39.21,109.3,12,43.45,18.9,2.21,1,30.07,7.87,1.102,1890.0,46.9,1,Nagpur,Moderate Work,High Risk
45.1,81.09,39.69,156.0,9,65.0,36.572,2.69,0,40.0,19.9,0.88,3657.2,18.9,0,Hyderabad,Rest,Critical Risk
31.26,60.91,37.68,30.8,5,35.65,19.04,0.68,0,27.07,4.39,1.2054,1904.0,39.1,0,Chennai,Light Work,Moderate Risk
46.34,91.26,40.69,76.9,19,65.0,42.29,3.69,2,40.0,18.66,0.8781,4229.0,8.7,0,Bhubaneswar,Rest,Critical Risk
37.27,46.35,39.42,104.5,10,44.67,17.275,2.42,0,30.62,7.4,1.0577,1727.5,53.6,0,Hyderabad,Rest,High Risk
32.3,41.16,38.11,88.5,5,32.94,13.295,1.11,0,25.48,0.64,1.1799,1329.5,58.8,0,Jaipur,Rest,Moderate Risk
30.08,66.03,38.0,64.2,12,34.29,19.862,1.0,1,26.55,4.21,1.2633,1986.2,34.0,1,Bhubaneswar,Moderate Work,Moderate Risk
29.32,25.98,36.94,0.4,22,27.92,7.617,-0.06,3,20.65,-1.4,1.2599,761.7,74.0,0,Pune,Light Work,Low Risk
35.84,45.84,39.89,79.6,14,40.99,16.429,2.89,1,29.28,5.15,1.113,1642.9,54.2,1,Ahmedabad,Rest,High Risk
36.56,36.09,37.93,174.2,5,38.89,13.195,0.93,0,28.37,2.33,1.0375,1319.5,63.9,0,Jaipur,Rest,High Risk
47.59,75.59,41.13,88.3,18,65.0,35.973,4.13,2,40.0,17.41,0.8643,3597.3,24.4,0,Delhi,Light Work,Critical Risk
31.48,62.92,37.42,119.6,9,36.71,19.807,0.42,0,27.52,5.23,1.1887,1980.7,37.1,0,Nagpur,Light Work,Moderate Risk
33.09,23.96,36.38,56.5,18,31.37,7.928,-0.62,2,23.33,-1.72,1.0994,792.8,76.0,0,Chennai,Heavy Work,Low Risk
33.62,47.81,37.01,46.6,2,36.9,16.074,0.01,3,27.58,3.28,1.1008,1607.4,52.2,0,Hyderabad,Rest,Moderate Risk
32.68,62.12,38.06,6.0,10,39.45,20.301,1.06,0,28.54,6.77,1.1646,2030.1,37.9,0,Bhubaneswar,Moderate Work,Moderate Risk
22.33,43.8,37.38,25.0,13,25.02,9.781,0.38,1,17.05,2.69,1.674,978.1,56.2,1,Pune,Rest,Low Risk
36.69,37.67,39.94,102.6,10,39.69,13.821,2.94,0,28.75,3.0,1.0886,1382.1,62.3,0,Ahmedabad,Heavy Work,High Risk
41.02,97.7,41.37,71.6,2,65.0,40.077,4.37,3,40.0,23.98,1.0085,4007.7,2.3,0,Kolkata,Light Work,Critical Risk
36.42,50.31,39.47,116.5,2,44.37,18.323,2.47,3,30.44,7.95,1.0837,1832.3,49.7,0,Nagpur,Moderate Work,High Risk
34.68,42.81,38.05,21.5,4,37.47,14.847,1.05,3,27.8,2.79,1.0972,1484.7,57.2,0,Jaipur,Light Work,Moderate Risk
35.7,49.7,39.8,153.7,20,42.25,17.743,2.8,2,29.71,6.55,1.1148,1774.3,50.3,0,Mumbai,Light Work,High Risk
34.21,40.45,38.0,37.5,18,35.91,13.838,1.0,2,27.04,1.7,1.1108,1383.8,59.5,0,Ahmedabad,Heavy Work,Moderate Risk
36.97,46.52,38.43,109.7,18,43.99,17.198,1.43,2,30.38,7.02,1.0395,1719.8,53.5,0,Jaipur,Moderate Work,High Risk
38.53,43.97,39.04,140.4,16,46.69,16.942,2.04,1,31.37,8.16,1.0132,1694.2,56.0,1,Ahmedabad,Moderate Work,High Risk
23.57,67.85,36.61,29.6,0,24.67,15.992,-0.39,3,20.59,1.1,1.5532,1599.2,32.2,0,Chennai,Light Work,Low Risk
35.16,48.94,37.67,29.5,23,40.64,17.207,0.67,3,29.11,5.48,1.0714,1720.7,51.1,0,Mumbai,Moderate Work,Moderate Risk
35.17,26.33,36.05,24.7,18,34.19,9.26,-0.95,2,25.46,-0.98,1.025,926.0,73.7,0,Delhi,Rest,Low Risk
30.91,60.46,38.34,30.3,14,34.77,18.688,1.34,1,26.7,3.86,1.2404,1868.8,39.5,1,Chennai,Light Work,Moderate Risk
28.86,51.82,37.21,39.1,13,29.7,14.955,0.21,1,23.8,0.84,1.2893,1495.5,48.2,1,Ahmedabad,Moderate Work,Low Risk
31.31,62.47,38.09,40.8,20,36.19,19.559,1.09,2,27.3,4.88,1.2165,1955.9,37.5,0,Bhubaneswar,Moderate Work,Moderate Risk
29.14,43.16,36.19,4.6,9,29.06,12.577,-0.81,0,22.98,-0.08,1.2419,1257.7,56.8,0,Ahmedabad,Rest,Low Risk
47.8,96.94,41.63,137.1,23,65.0,46.337,4.63,3,40.0,17.2,0.8709,4633.7,3.1,0,Kolkata,Heavy Work,Critical Risk
26.04,30.95,37.26,29.9,8,25.9,8.059,0.26,0,18.71,-0.14,1.4309,805.9,69.0,0,Chennai,Moderate Work,Low Risk
37.09,51.61,38.15,39.5,20,46.87,19.142,1.15,2,31.23,9.78,1.0286,1914.2,48.4,0,Pune,Light Work,High Risk
29.31,51.13,38.29,57.4,15,30.22,14.986,1.29,1,24.12,0.91,1.3064,1498.6,48.9,1,Mumbai,Light Work,Moderate Risk
36.08,48.08,39.47,177.1,20,42.49,17.347,2.47,2,29.82,6.41,1.094,1734.7,51.9,0,Chennai,Light Work,High Risk
32.53,48.87,37.06,28.1,7,35.07,15.897,0.06,0,26.74,2.54,1.1393,1589.7,51.1,0,Pune,Light Work,Moderate Risk
31.63,38.49,37.93,48.8,12,31.51,12.174,0.93,1,24.51,-0.12,1.1992,1217.4,61.5,1,Ahmedabad,Light Work,Moderate Risk
31.34,44.92,37.92,25.7,2,32.19,14.078,0.92,3,25.15,0.85,1.21,1407.8,55.1,0,Ahmedabad,Rest,Moderate Risk
49.65,57.62,41.1,156.6,8,65.0,28.608,4.1,0,40.0,15.35,0.8278,2860.8,42.4,0,Nagpur,Light Work,Critical Risk
31.25,52.66,37.69,109.7,21,33.61,16.456,0.69,3,26.07,2.36,1.2061,1645.6,47.3,0,Delhi,Moderate Work,Moderate Risk
41.62,71.86,39.97,164.5,1,65.0,29.908,2.97,3,38.23,23.38,0.9604,2990.8,28.1,0,Kolkata,Light Work,Critical Risk
43.8,96.12,41.76,168.6,12,65.0,42.101,4.76,1,40.0,21.2,0.9534,4210.1,3.9,1,Bhubaneswar,Heavy Work,Critical Risk
31.05,25.58,37.05,32.2,17,29.43,7.943,0.05,2,21.98,-1.62,1.1932,794.3,74.4,0,Pune,Rest,Low Risk
27.43,37.18,36.5,41.8,22,27.04,10.198,-0.5,3,20.72,-0.39,1.3307,1019.8,62.8,0,Mumbai,Heavy Work,Low Risk
24.45,59.48,36.91,24.2,2,25.57,14.543,-0.09,3,20.59,1.12,1.5096,1454.3,40.5,0,Hyderabad,Rest,Low Risk
44.88,59.2,39.74,140.4,16,65.0,26.569,2.74,1,39.5,20.12,0.8855,2656.9,40.8,1,Hyderabad,Rest,Critical Risk
37.49,47.98,37.84,160.5,17,46.06,17.988,0.84,2,31.07,8.57,1.0093,1798.8,52.0,0,Bhubaneswar,Moderate Work,High Risk
29.47,39.26,36.74,30.8,8,29.02,11.57,-0.26,0,22.75,-0.45,1.2467,1157.0,60.7,0,Kolkata,Heavy Work,Low Risk
34.12,53.93,38.03,84.3,3,40.07,18.401,1.03,3,28.85,5.95,1.1146,1840.1,46.1,0,Pune,Rest,Moderate Risk
32.46,43.34,38.46,31.4,10,33.64,14.068,1.46,0,25.93,1.18,1.1848,1406.8,56.7,0,Mumbai,Rest,Moderate Risk
47.66,88.22,41.23,178.9,5,65.0,42.046,4.23,0,40.0,17.34,0.8651,4204.6,11.8,0,Chennai,Heavy Work,Critical Risk
36.28,47.48,38.97,47.1,20,42.71,17.226,1.97,2,29.91,6.43,1.0741,1722.6,52.5,0,Kolkata,Moderate Work,High Risk
31.7,47.01,38.35,84.8,17,33.17,14.902,1.35,2,25.75,1.47,1.2098,1490.2,53.0,0,Jaipur,Rest,Moderate Risk
32.58,44.59,36.77,33.6,12,34.12,14.527,-0.23,1,26.21,1.54,1.1286,1452.7,55.4,1,Kolkata,Heavy Work,Low Risk
31.45,59.35,37.26,66.8,10,35.65,18.666,0.26,0,27.07,4.2,1.1847,1866.6,40.6,0,Hyderabad,Rest,Moderate Risk
34.21,54.69,38.33,44.4,16,40.58,18.709,1.33,1,29.03,6.37,1.1204,1870.9,45.3,1,Pune,Rest,Moderate Risk
42.21,84.61,39.85,74.3,19,65.0,35.714,2.85,2,40.0,22.79,0.9441,3571.4,15.4,0,Delhi,Moderate Work,Critical Risk
31.3,17.62,37.44,49.0,6,29.26,5.515,0.44,0,20.65,-2.04,1.1962,551.5,82.4,0,Chennai,Light Work,Low Risk
32.4,61.77,38.16,26.9,7,38.61,20.013,1.16,0,28.24,6.21,1.1778,2001.3,38.2,0,Chennai,Moderate Work,Moderate Risk
35.59,55.39,37.93,59.1,22,44.54,19.713,0.93,3,30.39,8.95,1.0657,1971.3,44.6,0,Ahmedabad,Light Work,High Risk
30.82,79.93,37.1,59.2,2,40.25,24.634,0.1,3,28.78,9.43,1.2038,2463.4,20.1,0,Jaipur,Rest,Moderate Risk
42.14,70.33,41.86,166.2,8,65.0,29.637,4.86,0,38.52,22.86,0.9934,2963.7,29.7,0,Delhi,Heavy Work,Critical Risk
33.8,58.25,38.49,62.6,4,40.93,19.688,1.49,3,29.11,7.13,1.1388,1968.8,41.8,0,Kolkata,Moderate Work,Moderate Risk
29.51,44.77,36.49,33.1,7,29.67,13.212,-0.51,0,23.51,0.16,1.2365,1321.2,55.2,0,Pune,Heavy Work,Low Risk
46.89,57.88,39.69,144.0,9,65.0,27.14,2.69,0,40.0,18.11,0.8464,2714.0,42.1,0,Mumbai,Heavy Work,Critical Risk
23.15,29.24,36.35,1.8,16,24.73,6.769,-0.65,1,16.09,1.58,1.5702,676.9,70.8,1,Kolkata,Rest,Low Risk
24.28,49.12,37.05,9.9,6,25.51,11.926,0.05,0,19.36,1.23,1.5259,1192.6,50.9,0,Jaipur,Moderate Work,Low Risk
34.44,41.21,37.95,70.1,0,36.54,14.193,0.95,3,27.36,2.1,1.1019,1419.3,58.8,0,Ahmedabad,Heavy Work,Moderate Risk
30.98,40.88,38.02,65.0,10,31.02,12.665,1.02,0,24.29,0.04,1.2272,1266.5,59.1,0,Delhi,Light Work,Moderate Risk
31.29,15.9,36.12,41.3,0,29.2,4.975,-0.88,3,20.27,-2.09,1.1544,497.5,84.1,0,Pune,Light Work,Low Risk
35.73,49.28,38.61,162.9,6,42.14,17.608,1.61,0,29.67,6.41,1.0806,1760.8,50.7,0,Nagpur,Light Work,High Risk
34.99,48.38,38.03,21.3,9,40.03,16.928,1.03,0,28.88,5.04,1.0869,1692.8,51.6,0,Hyderabad,Moderate Work,Moderate Risk
30.04,70.06,37.76,30.7,22,35.15,21.046,0.76,3,26.96,5.11,1.257,2104.6,29.9,0,Kolkata,Heavy Work,Moderate Risk
50.31,60.2,41.49,177.1,1,65.0,30.287,4.49,3,40.0,14.69,0.8247,3028.7,39.8,0,Hyderabad,Light Work,Critical Risk
23.3,72.08,36.07,49.9,2,24.18,16.795,-0.93,3,20.74,0.88,1.5481,1679.5,27.9,0,Chennai,Light Work,Low Risk
