ambient_temp,humidity,body_temp,duration,hour,heat_index,risk_label
38.9,57.3,38.5,45.0,13,56.29,2
26.6,20.9,36.3,5.0,9,25.87,0
49.2,78.1,39.6,60.0,15,144.66,3
46.8,82.0,40.9,105.0,17,133.02,3
39.8,69.1,38.2,90.0,13,70.04,2
47.4,92.3,39.8,120.0,14,159.65,3
31.8,40.0,30.51,28.6,21,31.99,1
38.8,76.2,38.3,45.0,16,71.88,2
46.9,73.1,41.0,60.0,15,117.29,3
49.5,90.6,39.5,90.0,12,176.3,3
29.3,44.0,29.71,2.3,8,29.33,1
25.8,28.0,37.1,5.0,10,25.67,0
49.7,97.0,40.8,90.0,15,194.71,3
39.6,58.0,38.6,30.0,14,59.42,2
42.5,30.0,35.75,5.8,14,48.32,1
41.6,61.5,38.4,90.0,15,70.92,2
49.5,83.1,41.0,75.0,17,158.41,3
25.1,56.8,36.6,20.0,7,26.04,0
42.2,56.0,38.9,90.0,14,68.02,2
32.3,39.0,31.43,6.8,20,32.53,1
31.1,66.7,37.2,20.0,13,36.88,1
25.8,45.0,36.2,10.0,7,26.25,0
30.5,49.1,37.6,45.0,12,31.65,1
42.0,56.1,38.0,90.0,11,67.29,2
27.0,22.6,36.1,10.0,9,26.16,0
38.8,82.8,38.5,30.0,16,78.52,2
25.9,38.0,36.5,20.0,6,26.07,0
49.1,74.6,39.8,105.0,15,136.45,3
36.1,52.9,37.8,45.0,11,44.76,1
29.7,60.7,37.8,45.0,9,32.4,1
25.9,49.5,37.2,15.0,10,26.47,0
25.1,49.8,36.8,5.0,9,25.94,0
35.9,50.2,38.1,45.0,12,42.97,2
40.0,77.7,38.3,90.0,14,79.95,2
31.8,52.1,37.4,30.0,10,34.5,1
25.5,41.2,37.0,5.0,7,25.96,0
43.9,81.5,38.1,45.0,14,110.03,2
38.4,56.9,38.5,30.0,12,54.23,2
42.0,77.5,38.5,30.0,16,91.58,2
37.3,75.3,38.1,90.0,13,63.65,2
38.0,51.5,38.7,45.0,16,49.47,2
30.2,46.0,29.45,2.1,10,30.72,1
29.0,44.2,37.8,30.0,13,29.01,1
44.7,78.4,39.7,90.0,12,110.77,3
32.3,39.0,31.43,4.2,20,32.53,1
43.9,73.8,38.5,30.0,15,98.4,2
35.3,65.7,37.6,30.0,11,48.98,1
37.3,75.6,38.1,45.0,13,63.89,2
25.3,24.4,36.5,15.0,7,25.29,0
33.3,40.0,26.17,2.1,14,34.26,1
25.2,26.8,36.5,10.0,8,25.34,0
42.5,27.0,32.67,7.4,14,46.59,1
43.9,54.4,38.0,45.0,12,73.59,2
45.7,75.4,40.4,120.0,16,112.85,3
26.4,45.4,36.3,15.0,7,26.68,0
43.5,67.7,40.0,60.0,15,87.66,3
26.5,22.7,36.8,5.0,6,25.87,0
31.8,40.0,30.65,27.9,21,31.99,1
26.9,20.5,37.1,5.0,10,26.04,0
32.3,40.0,31.57,14.3,20,32.71,1
32.8,41.0,26.15,1.6,14,33.68,1
34.9,32.9,37.9,15.0,12,35.16,1
39.6,70.0,38.3,90.0,14,69.94,2
46.1,77.9,40.7,90.0,16,120.03,3
39.8,59.7,38.8,60.0,16,61.59,2
42.7,75.8,38.1,45.0,11,93.68,2
26.8,28.6,36.7,15.0,6,26.24,0
25.5,27.6,36.1,10.0,10,25.51,0
32.3,41.0,30.63,0.9,13,32.91,1
49.8,64.3,39.7,90.0,15,120.85,3
25.2,32.1,36.4,10.0,8,25.53,0
32.3,39.0,31.43,3.2,20,32.53,1
43.5,77.7,38.4,60.0,12,101.49,2
37.0,38.6,37.7,45.0,10,40.66,1
27.2,25.3,37.3,20.0,6,26.37,0
36.8,62.4,38.5,60.0,13,52.25,2
42.2,66.1,39.9,120.0,16,78.77,3
38.1,54.5,37.4,15.0,13,51.63,1
36.8,68.3,37.9,45.0,13,56.18,1
32.9,48.8,37.5,45.0,11,35.76,1
26.2,41.0,36.5,10.0,7,26.36,0
25.3,27.7,36.5,20.0,6,25.42,0
26.3,22.0,36.9,15.0,10,25.73,0
26.9,25.4,36.2,5.0,7,26.19,0
26.2,44.2,36.8,10.0,6,26.49,0
43.0,27.0,34.63,6.2,14,47.6,1
38.3,37.6,37.3,45.0,13,43.01,1
25.8,53.7,36.3,20.0,8,26.53,0
25.1,41.6,36.3,15.0,9,25.77,0
26.0,35.0,37.1,5.0,6,26.02,0
31.8,40.0,30.67,29.8,21,31.99,1
42.5,29.0,34.31,5.3,14,47.73,1
25.5,57.6,36.9,15.0,8,26.38,0
32.3,41.0,30.59,31.8,21,32.91,1
25.7,22.1,36.3,5.0,8,25.4,0
25.9,34.2,36.3,20.0,9,25.94,0
25.2,37.5,36.9,5.0,6,25.7,0
40.4,92.3,39.9,60.0,17,100.37,3
25.2,55.6,37.0,15.0,6,26.1,0
34.8,67.3,37.8,45.0,13,48.13,1
36.0,66.2,38.8,30.0,11,51.75,2
26.7,47.2,37.3,10.0,6,27.0,0
36.6,58.1,38.3,45.0,12,48.99,2
26.1,25.9,36.8,5.0,8,25.75,0
42.2,81.3,38.9,90.0,11,97.96,2
29.9,67.6,37.4,30.0,10,34.24,1
26.4,35.3,36.9,20.0,6,26.26,0
25.5,50.2,36.7,20.0,7,26.21,0
25.8,31.2,37.4,15.0,8,25.79,0
42.0,27.0,33.11,7.7,14,45.6,1
27.9,25.4,36.7,15.0,6,26.84,0
43.4,55.1,38.5,30.0,12,72.19,2
37.6,51.2,38.3,45.0,16,48.11,2
26.3,23.9,36.2,20.0,10,25.79,0
27.7,29.7,36.2,5.0,9,26.87,0
25.6,27.6,37.2,10.0,9,25.56,0
26.8,41.0,36.3,10.0,8,26.77,0
27.0,23.9,36.1,20.0,7,26.2,0
27.6,20.7,37.3,15.0,7,26.49,0
49.3,69.5,40.0,75.0,13,127.6,3
27.5,35.0,36.5,15.0,9,26.98,0
32.3,39.0,31.57,2.6,20,32.53,1
33.1,53.7,37.6,45.0,14,37.62,1
26.5,49.0,36.8,20.0,7,26.92,0
49.9,91.4,39.1,60.0,12,182.36,3
38.0,38.0,34.91,3.6,14,42.53,1
38.1,76.3,38.6,45.0,15,68.4,2
42.7,88.3,39.9,105.0,12,111.78,3
38.5,39.8,37.8,45.0,11,44.48,1
39.8,75.9,38.8,30.0,11,76.9,2
25.3,52.2,36.5,5.0,7,26.12,0
41.6,74.0,40.5,120.0,15,84.81,3
25.4,31.4,36.8,10.0,6,25.6,0
41.2,79.2,38.7,45.0,13,88.8,2
31.8,41.0,30.57,28.3,21,32.17,1
26.6,26.2,36.2,15.0,8,26.04,0
49.7,69.5,40.0,75.0,13,130.5,3
44.6,63.3,40.0,120.0,14,87.89,3
42.8,78.6,38.6,45.0,14,98.17,2
25.7,47.2,36.8,10.0,6,26.26,0
26.8,22.4,37.2,15.0,9,26.03,0
36.3,57.4,38.1,45.0,11,47.66,2
36.8,67.6,38.1,30.0,16,55.69,2
43.1,69.0,39.7,75.0,16,87.1,3
35.0,41.8,37.4,30.0,9,37.77,1
27.0,30.0,36.3,20.0,8,26.42,0
43.4,73.8,40.4,60.0,12,95.28,3
43.2,62.5,39.6,60.0,15,79.63,3
25.1,30.7,37.0,10.0,7,25.44,0
25.1,46.4,36.2,20.0,9,25.88,0
32.3,39.0,30.51,10.8,20,32.53,1
25.8,31.9,37.3,10.0,6,25.81,0
36.8,70.4,38.1,90.0,14,57.67,2
26.4,20.1,36.2,20.0,9,25.72,0
26.5,34.2,37.4,15.0,7,26.28,0
27.0,36.6,36.5,10.0,7,26.7,0
32.3,39.0,31.39,8.8,20,32.53,1
43.6,91.3,40.8,60.0,15,123.79,3
27.3,21.7,36.9,20.0,8,26.32,0
41.6,31.0,28.17,4.6,14,46.93,1
35.6,52.7,38.7,45.0,14,43.32,2
25.6,21.8,37.2,15.0,10,25.34,0
25.8,30.0,36.5,5.0,7,25.74,0
26.7,32.4,36.4,15.0,9,26.33,0
25.1,27.2,37.2,5.0,9,25.31,0
44.2,68.2,40.1,105.0,14,92.31,3
37.1,65.5,38.5,90.0,13,55.41,2
32.3,39.0,30.57,7.6,20,32.53,1
30.2,46.0,29.45,6.2,10,30.72,1
46.4,67.0,40.9,90.0,12,103.72,3
26.4,46.3,36.9,10.0,9,26.72,0
26.1,46.0,36.4,15.0,8,26.49,0
35.2,38.0,26.15,2.7,14,36.99,1
26.4,36.1,37.0,5.0,8,26.29,0
30.5,67.9,37.7,20.0,13,35.73,1
32.3,39.0,31.25,4.0,20,32.53,1
30.2,46.0,29.39,3.5,10,30.72,1
32.3,39.0,30.57,0.1,20,32.53,1
38.9,63.4,38.2,60.0,13,60.99,2
32.3,41.0,30.57,31.4,21,32.91,1
32.3,39.0,30.71,0.2,20,32.53,1
42.5,28.0,34.23,5.2,14,47.15,1
26.1,51.3,37.3,10.0,6,26.69,0
27.1,29.4,36.8,15.0,10,26.46,0
25.5,29.8,36.6,15.0,7,25.59,0
32.3,39.0,30.59,8.2,20,32.53,1
25.4,21.9,36.8,15.0,10,25.24,0
38.9,39.8,37.4,30.0,14,45.43,1
40.7,78.6,38.9,90.0,14,85.04,2
27.6,32.9,36.2,15.0,9,26.94,0
36.1,76.8,38.1,30.0,11,59.27,2
36.6,61.8,38.7,45.0,12,51.18,2
27.3,26.4,37.1,15.0,7,26.47,0
26.9,20.1,37.4,5.0,8,26.03,0
47.9,64.1,40.0,120.0,12,108.24,3
25.7,55.2,37.3,20.0,8,26.49,0
25.0,22.7,36.7,10.0,9,25.08,0
49.4,90.8,40.3,105.0,15,175.78,3
27.0,23.5,37.0,15.0,6,26.19,0
38.2,74.2,38.0,60.0,15,67.02,2
36.9,54.0,38.8,90.0,12,47.61,2
49.5,93.7,40.2,120.0,12,184.04,3
27.9,22.7,37.3,5.0,6,26.75,0
27.1,21.9,37.3,15.0,6,26.2,0
37.2,74.6,38.1,45.0,13,62.61,2
27.4,36.1,36.5,10.0,8,26.96,0
25.2,54.5,36.6,5.0,10,26.09,0
43.9,72.2,40.2,120.0,15,96.11,3
26.9,29.3,36.6,10.0,9,26.33,0
39.4,68.8,38.9,45.0,11,67.86,2
25.7,40.4,36.6,10.0,10,26.05,0
38.2,77.8,38.8,30.0,12,70.28,2
26.4,32.1,37.3,5.0,9,26.14,0
25.1,41.6,36.2,15.0,8,25.77,0
47.7,99.7,40.4,60.0,14,179.76,3
32.3,39.0,30.65,7.8,20,32.53,1
32.3,39.0,31.43,2.2,20,32.53,1
25.7,57.8,36.3,20.0,8,26.56,0
38.5,65.2,38.0,30.0,12,60.79,2
38.6,76.4,38.3,45.0,14,71.04,2
32.3,39.0,31.49,4.2,20,32.53,1
27.1,28.9,37.0,15.0,9,26.44,0
26.1,35.0,36.8,5.0,9,26.08,0
41.9,71.0,40.6,90.0,17,82.9,3
45.8,65.2,40.3,105.0,12,97.32,3
27.2,22.0,36.3,10.0,8,26.27,0
36.8,59.0,37.5,15.0,14,50.16,1
47.5,88.0,39.7,90.0,15,151.23,3
39.8,70.7,38.3,45.0,14,71.6,2
45.8,94.1,40.5,120.0,15,148.34,3
26.2,50.5,36.2,10.0,9,26.74,0
42.5,29.0,34.25,5.2,14,47.73,1
25.8,28.5,37.2,10.0,6,25.69,0
31.8,41.0,30.57,27.9,21,32.17,1
40.3,72.0,38.8,60.0,16,75.45,2
25.1,21.9,36.3,20.0,9,25.09,0
41.0,70.9,38.7,30.0,13,77.94,2
28.9,44.0,35.27,0.1,8,28.88,1
32.3,39.0,31.57,1.9,20,32.53,1
30.2,46.0,29.35,3.3,10,30.72,1
32.3,39.0,31.35,10.2,20,32.53,1
25.1,21.8,36.6,15.0,10,25.09,0
25.4,48.3,36.4,20.0,7,26.1,0
25.5,52.2,36.9,20.0,7,26.26,0
37.1,66.4,38.7,60.0,11,56.04,2
35.5,62.8,38.9,30.0,14,48.05,2
31.8,58.6,37.8,20.0,14,36.21,1
42.4,57.4,38.4,60.0,15,70.28,2
26.0,56.7,36.5,15.0,6,26.81,0
26.6,21.8,37.3,15.0,7,25.9,0
25.6,42.3,36.3,10.0,7,26.05,0
25.9,29.2,36.5,20.0,10,25.77,0
26.8,30.6,36.1,20.0,9,26.32,0
45.2,78.9,39.8,60.0,16,115.17,3
38.1,39.8,37.4,30.0,13,43.56,1
25.5,42.1,36.6,20.0,7,25.99,0
28.9,44.0,35.69,0.0,8,28.88,1
38.2,50.9,38.5,60.0,15,49.72,2
31.5,68.1,37.3,45.0,14,38.35,1
38.2,64.8,38.9,90.0,11,59.25,2
26.1,20.7,37.1,20.0,9,25.57,0
30.2,46.0,29.51,4.4,10,30.72,1
36.1,71.6,38.1,90.0,11,55.61,2
30.2,46.0,29.35,4.2,10,30.72,1
44.7,90.6,39.1,105.0,17,131.78,3
26.3,38.3,37.3,5.0,8,26.32,0
39.8,55.4,38.1,90.0,15,58.12,2
32.3,39.0,31.41,9.4,20,32.53,1
26.5,42.5,37.4,10.0,6,26.62,0
35.0,55.3,37.6,20.0,14,42.88,1
41.6,32.0,34.45,4.5,14,47.49,1
49.5,90.7,39.6,60.0,13,176.54,3
30.2,46.0,29.49,7.4,10,30.72,1
25.0,21.8,36.2,15.0,10,25.04,0
39.8,66.5,38.8,45.0,11,67.58,2
39.0,55.2,38.0,90.0,13,55.13,2
42.6,74.5,38.5,60.0,16,91.33,2
40.0,73.2,38.0,60.0,14,75.14,2
44.2,97.4,40.0,75.0,16,139.98,3
25.1,36.8,36.2,5.0,6,25.64,0
37.8,62.7,38.8,45.0,13,56.12,2
34.2,47.4,37.4,15.0,14,37.96,1
42.3,79.7,38.8,90.0,13,96.42,2
34.0,53.3,37.3,45.0,10,39.55,1
37.7,49.7,38.3,45.0,16,47.56,2
32.3,39.0,31.41,4.6,20,32.53,1
25.9,54.9,37.0,15.0,10,26.65,0
27.5,28.4,36.4,20.0,8,26.68,0
31.0,61.8,37.6,30.0,9,35.3,1
44.6,84.1,40.6,75.0,15,119.49,3
40.6,68.9,39.2,105.0,14,73.75,3
45.3,75.3,39.9,90.0,16,109.92,3
26.2,30.8,36.6,15.0,6,25.98,0
25.8,49.0,36.5,5.0,6,26.38,0
27.5,20.8,36.1,10.0,9,26.43,0
25.0,20.9,36.9,5.0,7,25.0,0
25.5,44.5,37.0,5.0,7,26.06,0
25.4,55.8,36.3,10.0,10,26.26,0
27.0,36.5,36.3,5.0,6,26.7,0
40.4,50.7,38.1,30.0,15,56.62,2
27.3,34.7,36.3,10.0,7,26.82,0
37.5,81.0,38.5,30.0,15,69.54,2
39.3,52.3,38.0,45.0,14,54.1,2
32.9,63.7,37.7,15.0,9,40.62,1
25.1,31.2,36.4,5.0,6,25.46,0
29.3,63.5,37.7,45.0,11,32.16,1
31.8,40.0,30.45,28.7,21,31.99,1
32.3,39.0,30.51,7.9,20,32.53,1
26.7,30.1,37.3,5.0,7,26.24,0
26.8,27.4,36.9,5.0,10,26.2,0
41.9,88.7,40.2,60.0,16,106.38,3
41.0,74.1,38.1,60.0,14,81.53,2
31.8,40.0,30.45,0.1,13,31.99,1
27.3,22.7,37.3,20.0,7,26.35,0
30.2,46.0,29.51,4.5,10,30.72,1
32.3,39.0,30.65,8.4,20,32.53,1
25.6,51.9,36.8,5.0,9,26.32,0
37.6,67.0,38.8,30.0,16,58.47,2
25.0,38.4,37.3,5.0,10,25.64,0
26.5,20.2,36.3,10.0,8,25.79,0
30.2,46.0,29.39,6.0,10,30.72,1
47.4,87.8,39.1,60.0,12,149.9,3
25.1,38.0,36.8,20.0,9,25.67,0
35.3,48.4,38.6,60.0,14,40.75,2
27.2,23.2,36.2,10.0,9,26.31,0
48.1,76.6,40.4,75.0,12,132.74,3
26.0,52.5,36.9,15.0,7,26.65,0
26.0,25.6,36.1,10.0,7,25.69,0
25.0,32.8,36.1,5.0,7,25.47,0
26.5,25.9,37.3,10.0,9,25.97,0
31.8,40.0,30.81,29.3,21,31.99,1
31.8,40.0,30.43,28.6,21,31.99,1
41.7,69.3,40.8,105.0,15,79.84,3
26.0,31.2,36.2,5.0,6,25.89,0
26.5,44.8,36.4,10.0,10,26.73,0
46.2,68.4,39.0,90.0,12,104.71,3
42.6,72.5,38.2,90.0,15,88.73,2
39.0,55.5,38.9,30.0,14,55.34,2
32.3,39.0,30.53,7.5,20,32.53,1
25.1,51.4,36.7,15.0,6,25.97,0
35.2,60.8,37.4,15.0,9,46.05,1
26.2,40.6,37.4,5.0,6,26.35,0
41.7,79.5,39.2,90.0,12,92.3,3
32.3,41.0,22.89,1.1,14,32.91,1
36.5,54.2,37.4,15.0,12,46.54,1
32.3,39.0,30.65,0.3,20,32.53,1
27.0,40.1,37.3,5.0,8,26.87,0
25.6,24.1,36.1,5.0,10,25.43,0
32.3,39.0,31.49,8.6,20,32.53,1
46.0,79.3,39.1,105.0,17,121.77,3
26.5,30.7,36.2,15.0,7,26.15,0
32.8,37.8,37.4,45.0,10,33.03,1
42.5,28.0,34.29,5.4,14,47.15,1
46.0,87.8,40.1,90.0,12,137.6,3
25.6,29.8,37.4,5.0,9,25.64,0
41.0,49.0,38.2,60.0,11,57.33,2
38.5,76.3,38.6,30.0,15,70.43,2
27.0,28.1,36.7,10.0,9,26.35,0
29.3,44.0,29.69,2.4,8,29.33,1
27.3,37.1,36.4,5.0,7,26.94,0
49.1,75.0,40.6,105.0,13,137.28,3
41.0,95.5,40.0,60.0,13,109.42,3
25.7,54.6,37.2,15.0,6,26.48,0
30.2,46.0,29.29,4.3,10,30.72,1
38.9,54.5,37.8,15.0,12,54.29,1
31.8,40.0,30.53,27.7,21,31.99,1
38.2,51.7,37.3,20.0,12,50.2,1
26.7,36.4,36.6,20.0,8,26.49,0
25.7,32.3,36.9,10.0,6,25.77,0
32.3,41.0,30.67,31.5,21,32.91,1
25.2,24.0,37.2,15.0,9,25.23,0
39.1,63.7,38.5,45.0,11,62.06,2
35.1,71.5,38.8,45.0,15,51.59,2
26.1,35.8,37.0,10.0,9,26.11,0
40.8,66.0,38.7,60.0,13,71.76,2
46.4,82.9,40.4,105.0,17,131.51,3
39.1,68.0,38.0,45.0,12,65.75,2
27.4,22.1,37.2,10.0,7,26.4,0
37.2,76.5,38.8,90.0,13,64.15,2
26.1,57.0,36.7,15.0,8,26.91,0
47.5,80.8,40.3,120.0,16,136.33,3
48.4,81.1,39.2,90.0,13,144.4,3
39.2,56.1,38.6,60.0,11,56.48,2
38.4,33.3,37.7,15.0,11,41.4,1
36.7,55.8,38.7,90.0,15,48.0,2
25.4,26.9,36.5,20.0,7,25.44,0
46.9,95.3,40.3,60.0,16,161.41,3
25.1,44.6,36.6,20.0,7,25.84,0
32.3,39.0,31.39,4.5,20,32.53,1
42.5,28.0,34.17,5.5,14,47.15,1
33.3,40.0,26.17,1.9,14,34.26,1
47.2,66.4,39.6,120.0,14,107.74,3
26.2,56.2,36.5,20.0,9,26.98,0
27.1,21.5,36.2,20.0,10,26.19,0
32.3,41.0,30.45,32.6,21,32.91,1
47.4,76.4,39.4,60.0,15,126.99,3
26.4,26.9,36.6,20.0,8,25.95,0
36.7,60.7,37.5,20.0,14,50.85,1
25.4,28.9,36.6,5.0,6,25.51,0
27.7,22.3,37.3,15.0,7,26.6,0
41.1,33.0,34.91,4.3,14,46.93,1
32.3,41.0,30.63,31.0,21,32.91,1
48.1,78.7,39.3,60.0,13,136.95,3
42.1,48.4,38.7,45.0,16,60.62,2
47.3,65.9,39.4,75.0,13,107.53,3
42.0,63.7,41.0,60.0,15,75.1,3
36.1,62.3,38.9,60.0,16,49.77,2
41.9,52.2,38.1,60.0,14,63.24,2
39.0,58.2,38.3,45.0,14,57.32,2
30.2,46.0,29.49,5.8,10,30.72,1
41.2,51.9,38.8,90.0,11,60.38,2
26.4,39.2,37.1,15.0,10,26.42,0
33.0,50.2,37.3,30.0,14,36.35,1
25.0,22.2,36.6,5.0,7,25.06,0
38.5,52.9,38.2,60.0,13,51.9,2
33.5,67.7,37.5,20.0,12,44.04,1
26.5,43.1,36.7,20.0,7,26.65,0
26.2,26.3,36.5,10.0,8,25.82,0
26.5,31.0,36.9,20.0,8,26.16,0
44.4,99.5,39.7,120.0,16,145.88,3
32.1,41.0,30.47,32.9,21,32.61,1
27.0,40.7,36.7,15.0,7,26.9,0
32.3,41.0,31.21,32.5,21,32.91,1
42.9,87.2,40.2,90.0,15,111.59,3
25.2,23.3,36.3,10.0,9,25.2,0
25.7,44.0,37.1,10.0,6,26.16,0
40.7,49.2,38.6,60.0,15,56.48,2
26.2,28.1,36.9,5.0,7,25.88,0
37.6,51.3,37.3,15.0,13,48.17,1
25.8,31.2,36.8,20.0,7,25.79,0
26.9,34.0,37.4,10.0,10,26.52,0
25.3,21.7,37.3,20.0,6,25.18,0
29.8,38.7,37.8,15.0,10,29.32,1
27.1,25.5,36.3,15.0,9,26.32,0
27.9,28.2,36.1,10.0,9,26.95,0
42.4,49.5,38.2,45.0,15,62.67,2
36.3,54.2,38.6,90.0,16,45.97,2
26.0,54.3,37.3,5.0,9,26.72,0
43.5,27.0,35.59,6.3,14,48.64,1
43.0,91.0,39.5,75.0,13,118.41,3
30.2,46.0,29.51,6.5,10,30.72,1
25.6,56.0,37.1,15.0,7,26.43,0
40.7,51.2,38.9,60.0,16,58.03,2
31.5,42.0,37.2,45.0,13,31.91,1
26.2,42.8,37.1,15.0,9,26.43,0
28.2,22.5,37.3,15.0,7,26.95,0
27.0,20.7,36.7,15.0,8,26.11,0
26.8,28.8,36.2,15.0,9,26.25,0
37.1,67.8,37.3,30.0,14,57.03,1
42.8,64.8,38.2,60.0,12,80.33,2
31.2,35.8,37.6,30.0,14,30.59,1
40.4,100.0,40.0,90.0,13,111.14,3
38.8,50.3,37.6,15.0,12,51.17,1
32.3,39.0,31.43,4.8,20,32.53,1
36.6,68.9,38.5,60.0,15,55.79,2
25.6,26.5,37.0,20.0,9,25.52,0
30.2,46.0,29.43,6.0,10,30.72,1
26.1,33.2,36.4,10.0,9,26.01,0
26.4,48.7,36.7,10.0,8,26.82,0
43.4,69.7,40.8,75.0,17,89.72,3
40.9,59.4,38.6,45.0,13,65.82,2
31.8,40.0,30.85,29.0,21,31.99,1
46.5,89.3,39.9,75.0,14,144.95,3
48.7,78.1,39.8,90.0,12,140.56,3
27.2,26.0,36.2,5.0,7,26.4,0
48.2,67.6,39.6,60.0,15,116.34,3
30.2,46.0,29.45,1.9,10,30.72,1
37.2,60.9,38.4,30.0,14,52.71,2
30.0,69.9,37.4,45.0,13,35.01,1
25.0,54.9,36.5,20.0,8,25.95,0
41.4,61.5,38.2,30.0,12,70.01,2
42.4,73.4,38.5,45.0,16,88.71,2
38.2,67.3,38.3,90.0,14,61.21,2
41.1,62.9,38.8,30.0,14,70.05,2
46.0,94.7,39.1,105.0,13,151.45,3
25.1,28.8,36.7,20.0,10,25.37,0
26.1,41.6,36.4,15.0,7,26.32,0
40.2,59.1,38.1,30.0,12,62.68,2
26.1,33.6,37.1,15.0,6,26.03,0
26.8,30.2,37.4,5.0,9,26.3,0
37.0,54.0,37.2,15.0,11,47.91,1
27.3,32.1,37.0,20.0,10,26.7,0
36.2,65.5,38.1,60.0,11,52.04,2
30.2,46.0,29.45,4.6,10,30.72,1
32.2,64.9,37.3,20.0,10,39.16,1
40.1,65.9,38.8,30.0,11,68.39,2
30.2,46.0,29.49,6.3,10,30.72,1
31.8,40.0,30.87,29.6,21,31.99,1
38.8,35.9,37.8,30.0,11,43.33,1
25.8,48.6,36.4,5.0,9,26.37,0
33.3,40.0,26.15,2.0,14,34.26,1
35.9,74.5,38.7,90.0,14,56.76,2
35.1,80.0,38.5,90.0,14,57.0,2
30.2,46.0,29.39,2.6,10,30.72,1
32.3,39.0,31.43,3.9,20,32.53,1
31.8,40.0,30.81,29.7,21,31.99,1
38.4,64.9,37.8,15.0,13,60.14,1
25.3,42.8,36.6,15.0,9,25.9,0
44.0,64.0,39.2,105.0,15,85.6,3
40.8,71.4,38.5,90.0,14,77.43,2
31.4,44.7,37.3,15.0,14,32.24,1
45.7,94.0,40.6,90.0,15,147.2,3
26.1,29.8,37.3,5.0,9,25.89,0
30.2,46.0,29.49,7.2,10,30.72,1
26.2,23.7,36.8,10.0,8,25.73,0
42.0,51.0,38.5,30.0,14,62.54,2
36.5,52.8,38.5,90.0,13,45.82,2
40.0,67.0,38.0,45.0,15,68.97,2
26.0,41.9,36.5,10.0,7,26.27,0
40.1,74.5,39.6,75.0,17,77.04,3
25.5,53.4,37.3,5.0,9,26.29,0
40.8,73.1,38.6,45.0,12,79.3,2
43.5,48.8,38.6,60.0,15,66.1,2
27.6,26.2,36.5,10.0,7,26.66,0
40.5,82.1,38.4,90.0,13,88.01,2
26.6,43.9,36.5,10.0,8,26.76,0
26.8,35.4,36.9,15.0,7,26.51,0
42.0,78.7,38.0,30.0,11,93.15,2
47.6,98.5,40.0,90.0,13,175.84,3
26.9,24.1,36.8,5.0,10,26.15,0
35.2,38.0,28.11,2.9,14,36.99,1
43.4,64.1,38.4,45.0,16,82.58,2
41.1,33.0,35.05,4.4,14,46.93,1
47.4,81.5,40.8,120.0,12,136.92,3
32.3,39.0,30.45,11.3,20,32.53,1
33.0,36.6,37.5,30.0,9,33.1,1
35.5,50.3,37.4,15.0,11,42.01,1
25.6,49.6,36.3,20.0,8,26.26,0
40.1,28.0,29.89,8.4,14,42.46,1
36.7,58.2,37.5,15.0,10,49.37,1
26.3,32.3,36.2,5.0,9,26.09,0
26.5,44.5,37.2,5.0,10,26.71,0
40.1,75.7,38.2,45.0,12,78.33,2
42.4,81.2,38.6,45.0,13,99.16,2
43.2,70.8,39.7,120.0,16,90.01,3
27.9,25.3,36.2,20.0,8,26.83,0
42.0,93.1,39.9,75.0,12,113.75,3
48.9,76.8,39.6,75.0,15,139.46,3
26.4,20.4,36.3,5.0,6,25.73,0
26.1,22.6,36.2,20.0,10,25.64,0
27.5,23.4,36.1,5.0,6,26.5,0
31.0,53.4,37.4,30.0,12,33.32,1
41.9,79.7,40.4,90.0,14,93.84,3
31.0,35.3,37.7,30.0,11,30.29,1
25.7,28.5,36.8,15.0,6,25.64,0
37.8,53.4,37.3,30.0,12,50.0,1
47.8,88.1,39.3,105.0,13,154.18,3
39.3,59.4,38.1,30.0,13,59.38,2
38.9,81.7,38.3,60.0,15,77.95,2
26.6,37.4,36.5,15.0,6,26.47,0
42.3,71.8,38.6,30.0,13,86.11,2
25.6,24.8,36.3,5.0,8,25.45,0
43.9,67.9,38.7,45.0,16,90.18,2
38.2,48.9,37.3,45.0,12,48.54,1
25.5,39.8,36.9,15.0,10,25.92,0
30.2,46.0,29.75,1.4,10,30.72,1
26.6,30.8,37.2,15.0,10,26.21,0
43.1,57.7,38.9,90.0,14,73.69,2
39.2,71.2,38.7,90.0,13,69.14,2
42.5,62.2,40.1,105.0,12,75.86,3
39.7,58.1,38.6,90.0,12,59.88,2
30.2,46.0,29.59,0.6,10,30.72,1
31.9,62.4,37.4,30.0,11,37.57,1
32.0,41.0,30.57,32.9,21,32.46,1
25.3,34.0,36.8,20.0,7,25.64,0
25.7,30.3,37.4,5.0,8,25.7,0
40.1,28.0,28.91,8.3,14,42.46,1
27.7,29.0,36.3,15.0,10,26.84,0
25.6,42.9,37.2,15.0,8,26.07,0
30.1,44.7,37.8,45.0,12,30.41,1
32.3,39.0,31.47,3.9,20,32.53,1
30.2,46.0,29.59,6.8,10,30.72,1
49.1,72.6,39.3,90.0,13,132.35,3
38.3,74.6,38.6,45.0,16,67.86,2
33.8,40.0,26.37,2.2,14,35.09,1
32.3,39.0,31.47,4.0,20,32.53,1
43.8,83.5,40.7,75.0,15,112.47,3
44.7,68.6,40.2,90.0,12,95.81,3
30.2,46.0,29.49,3.2,10,30.72,1
46.4,79.4,39.6,75.0,16,124.98,3
44.9,80.6,40.3,105.0,16,115.83,3
41.8,77.2,38.1,30.0,13,89.96,2
